"","taxon","sample.month","variable","value"
"4864","parapsyche","d.12","1999",0
"4876","pediciaA","d.12","1999",6.41
"4888","pelto","d.12","1999",92.31
"4900","pgoera","d.12","1999",0.16
"4912","pilaria","d.12","1999",0
"4924","psilotreta","d.12","1999",83.27
"4936","pslimnoph","d.12","1999",4.48
"4948","pycno","d.12","1999",30.73
"4960","rhabdom","d.12","1999",0
"4972","rhyacoph","d.12","1999",78.07
"4984","sciara","d.12","1999",9.16
"4996","serratella","d.12","1999",0
"5008","simulium","d.12","1999",0
"5020","soyedina","d.12","1999",0
"5032","sphaerid","d.12","1999",2.3
"5044","stenonema","d.12","1999",24.55
"5056","sweltsa","d.12","1999",5.47
"5068","syrphid","d.12","1999",0
"5080","tanypod","d.12","1999",4.31
"5092","tipula","d.12","1999",421.98
"5104","turbell","d.12","1999",0.95
"5116","wormsp","d.12","1999",0
"4397","acari","e.1","1999",2.98
"4409","amphinem","e.1","1999",0.75
"4421","anchytar","e.1","1999",0
"4433","baetis","e.1","1999",0
"4445","beloneur","e.1","1999",6.21
"4457","ceratopog","e.1","1999",175.92
"4469","chironomid","e.1","1999",100.84
"4481","copepod","e.1","1999",15.06
"4493","corduleg","e.1","1999",41.58
"4505","dicranota","e.1","1999",5.77
"4517","diplosp","e.1","1999",0
"4529","dixa","e.1","1999",1.46
"4541","dolicho","e.1","1999",15.85
"4553","dolophil","e.1","1999",0
"4565","ectopria","e.1","1999",0
"4577","elmid","e.1","1999",0
"4589","empid","e.1","1999",0.56
"4601","epeorus","e.1","1999",0
"4613","fattigia","e.1","1999",133.27
"4625","hexatomasp","e.1","1999",117.84
"4637","hydroptila","e.1","1999",0
"4649","isoperla","e.1","1999",11.04
"4661","lanthus","e.1","1999",226.55
"4673","lepidos","e.1","1999",33.11
"4685","leptotars","e.1","1999",0
"4697","leuctra","e.1","1999",26.99
"4709","limonia","e.1","1999",0
"4721","lipsothrix","e.1","1999",0
"4733","lype","e.1","1999",3.99
"4745","malirekus","e.1","1999",0
"4757","molann","e.1","1999",0
"4769","molophilus","e.1","1999",154.89
"4781","nematoda","e.1","1999",6.64
"4793","neophylax","e.1","1999",0
"4805","nr.pedicia","e.1","1999",17.81
"4817","nymphom","e.1","1999",0
"4829","oligo","e.1","1999",153.03
"4841","ormosia","e.1","1999",0
"4853","paralepto","e.1","1999",8.39
"4865","parapsyche","e.1","1999",0.93
"4877","pediciaA","e.1","1999",7.87
"4889","pelto","e.1","1999",294.46
"4901","pgoera","e.1","1999",0
"4913","pilaria","e.1","1999",0
"4925","psilotreta","e.1","1999",0
"4937","pslimnoph","e.1","1999",20.05
"4949","pycno","e.1","1999",236.38
"4961","rhabdom","e.1","1999",3.2
"4973","rhyacoph","e.1","1999",9.31
"4985","sciara","e.1","1999",6.99
"4997","serratella","e.1","1999",0
"5009","simulium","e.1","1999",0
"5021","soyedina","e.1","1999",0
"5033","sphaerid","e.1","1999",6.13
"5045","stenonema","e.1","1999",18.22
"5057","sweltsa","e.1","1999",0.31
"5069","syrphid","e.1","1999",0
"5081","tanypod","e.1","1999",4.06
"5093","tipula","e.1","1999",151.13
"5105","turbell","e.1","1999",0.43
"5117","wormsp","e.1","1999",0
"4398","acari","f.2","1999",1.26
"4410","amphinem","f.2","1999",0
"4422","anchytar","f.2","1999",0
"4434","baetis","f.2","1999",0
"4446","beloneur","f.2","1999",46.37
"4458","ceratopog","f.2","1999",126.69
"4470","chironomid","f.2","1999",35.26
"4482","copepod","f.2","1999",8.2
"4494","corduleg","f.2","1999",124.46
"4506","dicranota","f.2","1999",0.65
"4518","diplosp","f.2","1999",0
"4530","dixa","f.2","1999",0
"4542","dolicho","f.2","1999",12.48
"4554","dolophil","f.2","1999",0
"4566","ectopria","f.2","1999",0
"4578","elmid","f.2","1999",0
"4590","empid","f.2","1999",2.54
"4602","epeorus","f.2","1999",0.55
"4614","fattigia","f.2","1999",354.38
"4626","hexatomasp","f.2","1999",106.5
"4638","hydroptila","f.2","1999",0
"4650","isoperla","f.2","1999",2.39
"4662","lanthus","f.2","1999",20.29
"4674","lepidos","f.2","1999",3.53
"4686","leptotars","f.2","1999",1063.73
"4698","leuctra","f.2","1999",25.76
"4710","limonia","f.2","1999",0
"4722","lipsothrix","f.2","1999",0
"4734","lype","f.2","1999",1.55
"4746","malirekus","f.2","1999",0
"4758","molann","f.2","1999",0
"4770","molophilus","f.2","1999",67.71
"4782","nematoda","f.2","1999",4.01
"4794","neophylax","f.2","1999",0
"4806","nr.pedicia","f.2","1999",0
"4818","nymphom","f.2","1999",0
"4830","oligo","f.2","1999",60.35
"4842","ormosia","f.2","1999",1.18
"4854","paralepto","f.2","1999",0
"4866","parapsyche","f.2","1999",0
"4878","pediciaA","f.2","1999",271.33
"4890","pelto","f.2","1999",63.3
"4902","pgoera","f.2","1999",0
"4914","pilaria","f.2","1999",0.13
"4926","psilotreta","f.2","1999",0
"4938","pslimnoph","f.2","1999",14.48
"4950","pycno","f.2","1999",19.9
"4962","rhabdom","f.2","1999",0
"4974","rhyacoph","f.2","1999",0.26
"4986","sciara","f.2","1999",7.39
"4998","serratella","f.2","1999",0
"5010","simulium","f.2","1999",0
"5022","soyedina","f.2","1999",0
"5034","sphaerid","f.2","1999",2.37
"5046","stenonema","f.2","1999",4.95
"5058","sweltsa","f.2","1999",0
"5070","syrphid","f.2","1999",0
"5082","tanypod","f.2","1999",2.91
"5094","tipula","f.2","1999",234.54
"5106","turbell","f.2","1999",0.84
"5118","wormsp","f.2","1999",0
"4399","acari","g.3","1999",4.88
"4411","amphinem","g.3","1999",0
"4423","anchytar","g.3","1999",0
"4435","baetis","g.3","1999",0
"4447","beloneur","g.3","1999",0
"4459","ceratopog","g.3","1999",148.27
"4471","chironomid","g.3","1999",126.51
"4483","copepod","g.3","1999",12.53
"4495","corduleg","g.3","1999",80.15
"4507","dicranota","g.3","1999",1.83
"4519","diplosp","g.3","1999",0
"4531","dixa","g.3","1999",0.04
"4543","dolicho","g.3","1999",11.28
"4555","dolophil","g.3","1999",0
"4567","ectopria","g.3","1999",3.34
"4579","elmid","g.3","1999",0
"4591","empid","g.3","1999",0.83
"4603","epeorus","g.3","1999",0
"4615","fattigia","g.3","1999",72.77
"4627","hexatomasp","g.3","1999",58.92
"4639","hydroptila","g.3","1999",0
"4651","isoperla","g.3","1999",29.75
"4663","lanthus","g.3","1999",9.75
"4675","lepidos","g.3","1999",13.76
"4687","leptotars","g.3","1999",43.62
"4699","leuctra","g.3","1999",10.02
"4711","limonia","g.3","1999",0
"4723","lipsothrix","g.3","1999",0
"4735","lype","g.3","1999",0
"4747","malirekus","g.3","1999",0
"4759","molann","g.3","1999",0
"4771","molophilus","g.3","1999",47.57
"4783","nematoda","g.3","1999",13.12
"4795","neophylax","g.3","1999",0
"4807","nr.pedicia","g.3","1999",0.59
"4819","nymphom","g.3","1999",0
"4831","oligo","g.3","1999",41.68
"4843","ormosia","g.3","1999",0
"4855","paralepto","g.3","1999",4.69
"4867","parapsyche","g.3","1999",0
"4879","pediciaA","g.3","1999",11.1
"4891","pelto","g.3","1999",37.55
"4903","pgoera","g.3","1999",0
"4915","pilaria","g.3","1999",0.13
"4927","psilotreta","g.3","1999",0
"4939","pslimnoph","g.3","1999",13.99
"4951","pycno","g.3","1999",0
"4963","rhabdom","g.3","1999",0
"4975","rhyacoph","g.3","1999",10.45
"4987","sciara","g.3","1999",17.53
"4999","serratella","g.3","1999",0
"5011","simulium","g.3","1999",0
"5023","soyedina","g.3","1999",0
"5035","sphaerid","g.3","1999",3.97
"5047","stenonema","g.3","1999",0
"5059","sweltsa","g.3","1999",0
"5071","syrphid","g.3","1999",0
"5083","tanypod","g.3","1999",2.58
"5095","tipula","g.3","1999",412.98
"5107","turbell","g.3","1999",0.16
"5119","wormsp","g.3","1999",0
"4400","acari","h.4","1999",0.57
"4412","amphinem","h.4","1999",0.28
"4424","anchytar","h.4","1999",0
"4436","baetis","h.4","1999",0
"4448","beloneur","h.4","1999",0.4
"4460","ceratopog","h.4","1999",35.02
"4472","chironomid","h.4","1999",33.94
"4484","copepod","h.4","1999",3.34
"4496","corduleg","h.4","1999",2.64
"4508","dicranota","h.4","1999",0
"4520","diplosp","h.4","1999",6.58
"4532","dixa","h.4","1999",0
"4544","dolicho","h.4","1999",4.38
"4556","dolophil","h.4","1999",0
"4568","ectopria","h.4","1999",0
"4580","elmid","h.4","1999",0
"4592","empid","h.4","1999",0.63
"4604","epeorus","h.4","1999",0
"4616","fattigia","h.4","1999",11.35
"4628","hexatomasp","h.4","1999",24.82
"4640","hydroptila","h.4","1999",0
"4652","isoperla","h.4","1999",0
"4664","lanthus","h.4","1999",301.42
"4676","lepidos","h.4","1999",4.22
"4688","leptotars","h.4","1999",0
"4700","leuctra","h.4","1999",3.13
"4712","limonia","h.4","1999",0
"4724","lipsothrix","h.4","1999",0
"4736","lype","h.4","1999",0.73
"4748","malirekus","h.4","1999",0
"4760","molann","h.4","1999",0
"4772","molophilus","h.4","1999",28.23
"4784","nematoda","h.4","1999",1.37
"4796","neophylax","h.4","1999",0
"4808","nr.pedicia","h.4","1999",0
"4820","nymphom","h.4","1999",0
"4832","oligo","h.4","1999",34.25
"4844","ormosia","h.4","1999",0
"4856","paralepto","h.4","1999",8.03
"4868","parapsyche","h.4","1999",0
"4880","pediciaA","h.4","1999",0
"4892","pelto","h.4","1999",45.7
"4904","pgoera","h.4","1999",0
"4916","pilaria","h.4","1999",0
"4928","psilotreta","h.4","1999",0
"4940","pslimnoph","h.4","1999",0
"4952","pycno","h.4","1999",236.58
"4964","rhabdom","h.4","1999",0
"4976","rhyacoph","h.4","1999",1.3
"4988","sciara","h.4","1999",0.72
"5000","serratella","h.4","1999",0
"5012","simulium","h.4","1999",3.07
"5024","soyedina","h.4","1999",0
"5036","sphaerid","h.4","1999",9.79
"5048","stenonema","h.4","1999",10.92
"5060","sweltsa","h.4","1999",0
"5072","syrphid","h.4","1999",0
"5084","tanypod","h.4","1999",2.83
"5096","tipula","h.4","1999",586.57
"5108","turbell","h.4","1999",0.42
"5120","wormsp","h.4","1999",0.11
"4401","acari","i.5","1999",4.89
"4413","amphinem","i.5","1999",0
"4425","anchytar","i.5","1999",17.75
"4437","baetis","i.5","1999",0
"4449","beloneur","i.5","1999",0.35
"4461","ceratopog","i.5","1999",48.55
"4473","chironomid","i.5","1999",54.62
"4485","copepod","i.5","1999",15.56
"4497","corduleg","i.5","1999",20.2
"4509","dicranota","i.5","1999",5.64
"4521","diplosp","i.5","1999",13.67
"4533","dixa","i.5","1999",0.01
"4545","dolicho","i.5","1999",0
"4557","dolophil","i.5","1999",0
"4569","ectopria","i.5","1999",0
"4581","elmid","i.5","1999",0
"4593","empid","i.5","1999",2.45
"4605","epeorus","i.5","1999",0
"4617","fattigia","i.5","1999",113.18
"4629","hexatomasp","i.5","1999",22.2
"4641","hydroptila","i.5","1999",0
"4653","isoperla","i.5","1999",0
"4665","lanthus","i.5","1999",0.49
"4677","lepidos","i.5","1999",10.21
"4689","leptotars","i.5","1999",0
"4701","leuctra","i.5","1999",1.75
"4713","limonia","i.5","1999",0
"4725","lipsothrix","i.5","1999",0
"4737","lype","i.5","1999",0.3
"4749","malirekus","i.5","1999",0
"4761","molann","i.5","1999",0
"4773","molophilus","i.5","1999",45.53
"4785","nematoda","i.5","1999",8.46
"4797","neophylax","i.5","1999",0
"4809","nr.pedicia","i.5","1999",0
"4821","nymphom","i.5","1999",0
"4833","oligo","i.5","1999",104.95
"4845","ormosia","i.5","1999",0
"4857","paralepto","i.5","1999",2.6
"4869","parapsyche","i.5","1999",0
"4881","pediciaA","i.5","1999",0
"4893","pelto","i.5","1999",0
"4905","pgoera","i.5","1999",0
"4917","pilaria","i.5","1999",0
"4929","psilotreta","i.5","1999",0
"4941","pslimnoph","i.5","1999",0
"4953","pycno","i.5","1999",0
"4965","rhabdom","i.5","1999",0
"4977","rhyacoph","i.5","1999",2.37
"4989","sciara","i.5","1999",0.7
"5001","serratella","i.5","1999",0
"5013","simulium","i.5","1999",1.68
"5025","soyedina","i.5","1999",0
"5037","sphaerid","i.5","1999",8.94
"5049","stenonema","i.5","1999",0
"5061","sweltsa","i.5","1999",0
"5073","syrphid","i.5","1999",0
"5085","tanypod","i.5","1999",4.8
"5097","tipula","i.5","1999",0
"5109","turbell","i.5","1999",1.28
"5121","wormsp","i.5","1999",0
"4402","acari","j.6","1999",0.2
"4414","amphinem","j.6","1999",3.66
"4426","anchytar","j.6","1999",6.54
"4438","baetis","j.6","1999",0
"4450","beloneur","j.6","1999",133.23
"4462","ceratopog","j.6","1999",82.51
"4474","chironomid","j.6","1999",85.33
"4486","copepod","j.6","1999",8.72
"4498","corduleg","j.6","1999",2.64
"4510","dicranota","j.6","1999",5.71
"4522","diplosp","j.6","1999",0
"4534","dixa","j.6","1999",0.63
"4546","dolicho","j.6","1999",0
"4558","dolophil","j.6","1999",0
"4570","ectopria","j.6","1999",12.19
"4582","elmid","j.6","1999",0
"4594","empid","j.6","1999",0.16
"4606","epeorus","j.6","1999",0
"4618","fattigia","j.6","1999",15.74
"4630","hexatomasp","j.6","1999",58.08
"4642","hydroptila","j.6","1999",0
"4654","isoperla","j.6","1999",2.67
"4666","lanthus","j.6","1999",60.23
"4678","lepidos","j.6","1999",18.14
"4690","leptotars","j.6","1999",0
"4702","leuctra","j.6","1999",31.37
"4714","limonia","j.6","1999",0
"4726","lipsothrix","j.6","1999",0
"4738","lype","j.6","1999",1.03
"4750","malirekus","j.6","1999",0
"4762","molann","j.6","1999",0
"4774","molophilus","j.6","1999",7.27
"4786","nematoda","j.6","1999",2.28
"4798","neophylax","j.6","1999",0
"4810","nr.pedicia","j.6","1999",8.58
"4822","nymphom","j.6","1999",0
"4834","oligo","j.6","1999",64.96
"4846","ormosia","j.6","1999",0
"4858","paralepto","j.6","1999",0
"4870","parapsyche","j.6","1999",0
"4882","pediciaA","j.6","1999",0
"4894","pelto","j.6","1999",63.32
"4906","pgoera","j.6","1999",8.04
"4918","pilaria","j.6","1999",0
"4930","psilotreta","j.6","1999",0
"4942","pslimnoph","j.6","1999",0.36
"4954","pycno","j.6","1999",7.14
"4966","rhabdom","j.6","1999",0
"4978","rhyacoph","j.6","1999",0
"4990","sciara","j.6","1999",4.28
"5002","serratella","j.6","1999",0
"5014","simulium","j.6","1999",0
"5026","soyedina","j.6","1999",0
"5038","sphaerid","j.6","1999",0.59
"5050","stenonema","j.6","1999",3.35
"5062","sweltsa","j.6","1999",0
"5074","syrphid","j.6","1999",0
"5086","tanypod","j.6","1999",0.65
"5098","tipula","j.6","1999",74.62
"5110","turbell","j.6","1999",0
"5122","wormsp","j.6","1999",1.96
"4403","acari","k.7","1999",6.45
"4415","amphinem","k.7","1999",6.81
"4427","anchytar","k.7","1999",0
"4439","baetis","k.7","1999",0
"4451","beloneur","k.7","1999",66
"4463","ceratopog","k.7","1999",166.09
"4475","chironomid","k.7","1999",183.3
"4487","copepod","k.7","1999",32.54
"4499","corduleg","k.7","1999",211.13
"4511","dicranota","k.7","1999",21.13
"4523","diplosp","k.7","1999",11.4
"4535","dixa","k.7","1999",0.66
"4547","dolicho","k.7","1999",0
"4559","dolophil","k.7","1999",0
"4571","ectopria","k.7","1999",3.34
"4583","elmid","k.7","1999",0
"4595","empid","k.7","1999",1.63
"4607","epeorus","k.7","1999",0
"4619","fattigia","k.7","1999",49.41
"4631","hexatomasp","k.7","1999",84.39
"4643","hydroptila","k.7","1999",0
"4655","isoperla","k.7","1999",8
"4667","lanthus","k.7","1999",143.13
"4679","lepidos","k.7","1999",56.07
"4691","leptotars","k.7","1999",0
"4703","leuctra","k.7","1999",39
"4715","limonia","k.7","1999",0
"4727","lipsothrix","k.7","1999",0
"4739","lype","k.7","1999",0
"4751","malirekus","k.7","1999",3.5
"4763","molann","k.7","1999",0
"4775","molophilus","k.7","1999",12.99
"4787","nematoda","k.7","1999",26.79
"4799","neophylax","k.7","1999",0
"4811","nr.pedicia","k.7","1999",83.8
"4823","nymphom","k.7","1999",0
"4835","oligo","k.7","1999",169.62
"4847","ormosia","k.7","1999",0
"4859","paralepto","k.7","1999",3.04
"4871","parapsyche","k.7","1999",8.32
"4883","pediciaA","k.7","1999",29.89
"4895","pelto","k.7","1999",12.77
"4907","pgoera","k.7","1999",0
"4919","pilaria","k.7","1999",0
"4931","psilotreta","k.7","1999",3.97
"4943","pslimnoph","k.7","1999",0
"4955","pycno","k.7","1999",0
"4967","rhabdom","k.7","1999",0
"4979","rhyacoph","k.7","1999",1.73
"4991","sciara","k.7","1999",10.58
"5003","serratella","k.7","1999",0
"5015","simulium","k.7","1999",0
"5027","soyedina","k.7","1999",0
"5039","sphaerid","k.7","1999",2.78
"5051","stenonema","k.7","1999",36.58
"5063","sweltsa","k.7","1999",0.26
"5075","syrphid","k.7","1999",0
"5087","tanypod","k.7","1999",2.37
"5099","tipula","k.7","1999",0.04
"5111","turbell","k.7","1999",0
"5123","wormsp","k.7","1999",3.18
"4404","acari","l.8","1999",19.15
"4416","amphinem","l.8","1999",0
"4428","anchytar","l.8","1999",2.6
"4440","baetis","l.8","1999",0
"4452","beloneur","l.8","1999",36.26
"4464","ceratopog","l.8","1999",38.46
"4476","chironomid","l.8","1999",169.64
"4488","copepod","l.8","1999",86.25
"4500","corduleg","l.8","1999",0
"4512","dicranota","l.8","1999",41.8
"4524","diplosp","l.8","1999",10.07
"4536","dixa","l.8","1999",0.88
"4548","dolicho","l.8","1999",0
"4560","dolophil","l.8","1999",0
"4572","ectopria","l.8","1999",0
"4584","elmid","l.8","1999",0
"4596","empid","l.8","1999",1.6
"4608","epeorus","l.8","1999",0
"4620","fattigia","l.8","1999",126.56
"4632","hexatomasp","l.8","1999",10.76
"4644","hydroptila","l.8","1999",0
"4656","isoperla","l.8","1999",8
"4668","lanthus","l.8","1999",98.5
"4680","lepidos","l.8","1999",30.35
"4692","leptotars","l.8","1999",0
"4704","leuctra","l.8","1999",31.52
"4716","limonia","l.8","1999",0
"4728","lipsothrix","l.8","1999",0
"4740","lype","l.8","1999",0.3
"4752","malirekus","l.8","1999",0
"4764","molann","l.8","1999",0
"4776","molophilus","l.8","1999",14.14
"4788","nematoda","l.8","1999",24.65
"4800","neophylax","l.8","1999",0
"4812","nr.pedicia","l.8","1999",32.66
"4824","nymphom","l.8","1999",0
"4836","oligo","l.8","1999",142.21
"4848","ormosia","l.8","1999",0
"4860","paralepto","l.8","1999",1.52
"4872","parapsyche","l.8","1999",0
"4884","pediciaA","l.8","1999",0
"4896","pelto","l.8","1999",64.74
"4908","pgoera","l.8","1999",0
"4920","pilaria","l.8","1999",0
"4932","psilotreta","l.8","1999",0
"4944","pslimnoph","l.8","1999",0
"4956","pycno","l.8","1999",0
"4968","rhabdom","l.8","1999",0
"4980","rhyacoph","l.8","1999",1.31
"4992","sciara","l.8","1999",1.76
"5004","serratella","l.8","1999",0
"5016","simulium","l.8","1999",0
"5028","soyedina","l.8","1999",0
"5040","sphaerid","l.8","1999",0
"5052","stenonema","l.8","1999",27.93
"5064","sweltsa","l.8","1999",0
"5076","syrphid","l.8","1999",0
"5088","tanypod","l.8","1999",5.31
"5100","tipula","l.8","1999",18.49
"5112","turbell","l.8","1999",0
"5124","wormsp","l.8","1999",0
"5125","acari","a.9","2000",15.53
"5137","amphinem","a.9","2000",61.19
"5149","anchytar","a.9","2000",0
"5161","baetis","a.9","2000",0
"5173","beloneur","a.9","2000",193.59
"5185","ceratopog","a.9","2000",732.92
"5197","chironomid","a.9","2000",298.69
"5209","copepod","a.9","2000",64.92
"5221","corduleg","a.9","2000",59.24
"5233","dicranota","a.9","2000",22.89
"5245","diplosp","a.9","2000",29.28
"5257","dixa","a.9","2000",0
"5269","dolicho","a.9","2000",6.49
"5281","dolophil","a.9","2000",0
"5293","ectopria","a.9","2000",0
"5305","elmid","a.9","2000",1.56
"5317","empid","a.9","2000",0.16
"5329","epeorus","a.9","2000",6.77
"5341","fattigia","a.9","2000",47.81
"5353","hexatomasp","a.9","2000",344.82
"5365","hydroptila","a.9","2000",66.96
"5377","isoperla","a.9","2000",0.39
"5389","lanthus","a.9","2000",171.4
"5401","lepidos","a.9","2000",19.04
"5413","leptotars","a.9","2000",0
"5425","leuctra","a.9","2000",208.64
"5437","limonia","a.9","2000",0
"5449","lipsothrix","a.9","2000",59.77
"5461","lype","a.9","2000",28.91
"5473","malirekus","a.9","2000",0
"5485","molann","a.9","2000",0
"5497","molophilus","a.9","2000",36.87
"5509","nematoda","a.9","2000",21.68
"5521","neophylax","a.9","2000",0
"5533","nr.pedicia","a.9","2000",0
"5545","nymphom","a.9","2000",0
"5557","oligo","a.9","2000",76.46
"5569","ormosia","a.9","2000",0
"5581","paralepto","a.9","2000",13.01
"5593","parapsyche","a.9","2000",11.18
"5605","pediciaA","a.9","2000",10.62
"5617","pelto","a.9","2000",336.6
"5629","pgoera","a.9","2000",0.17
"5641","pilaria","a.9","2000",0
"5653","psilotreta","a.9","2000",15.8
"5665","pslimnoph","a.9","2000",0
"5677","pycno","a.9","2000",2.24
"5689","rhabdom","a.9","2000",0
"5701","rhyacoph","a.9","2000",67.59
"5713","sciara","a.9","2000",21.51
"5725","serratella","a.9","2000",0
"5737","simulium","a.9","2000",0
"5749","soyedina","a.9","2000",0
"5761","sphaerid","a.9","2000",0
"5773","stenonema","a.9","2000",17.5
"5785","sweltsa","a.9","2000",11.45
"5797","syrphid","a.9","2000",0
"5809","tanypod","a.9","2000",5.4
"5821","tipula","a.9","2000",140.32
"5833","turbell","a.9","2000",0.07
"5845","wormsp","a.9","2000",13.91
"5126","acari","b.10","2000",19.24
"5138","amphinem","b.10","2000",18.18
"5150","anchytar","b.10","2000",3.52
"5162","baetis","b.10","2000",0
"5174","beloneur","b.10","2000",20.2
"5186","ceratopog","b.10","2000",347.4
"5198","chironomid","b.10","2000",86.84
"5210","copepod","b.10","2000",29.04
"5222","corduleg","b.10","2000",129.53
"5234","dicranota","b.10","2000",0
"5246","diplosp","b.10","2000",85.65
"5258","dixa","b.10","2000",0.04
"5270","dolicho","b.10","2000",21.15
"5282","dolophil","b.10","2000",0
"5294","ectopria","b.10","2000",0
"5306","elmid","b.10","2000",0
"5318","empid","b.10","2000",0
"5330","epeorus","b.10","2000",0
"5342","fattigia","b.10","2000",84.89
"5354","hexatomasp","b.10","2000",72.35
"5366","hydroptila","b.10","2000",0
"5378","isoperla","b.10","2000",4.11
"5390","lanthus","b.10","2000",828.48
"5402","lepidos","b.10","2000",31.16
"5414","leptotars","b.10","2000",0.88
"5426","leuctra","b.10","2000",70.56
"5438","limonia","b.10","2000",0
"5450","lipsothrix","b.10","2000",0.59
"5462","lype","b.10","2000",8.26
"5474","malirekus","b.10","2000",0
"5486","molann","b.10","2000",0
"5498","molophilus","b.10","2000",38.88
"5510","nematoda","b.10","2000",9.84
"5522","neophylax","b.10","2000",0
"5534","nr.pedicia","b.10","2000",2.56
"5546","nymphom","b.10","2000",0
"5558","oligo","b.10","2000",110.92
"5570","ormosia","b.10","2000",0
"5582","paralepto","b.10","2000",2.87
"5594","parapsyche","b.10","2000",0
"5606","pediciaA","b.10","2000",0
"5618","pelto","b.10","2000",189.72
"5630","pgoera","b.10","2000",0
"5642","pilaria","b.10","2000",0
"5654","psilotreta","b.10","2000",13.3
"5666","pslimnoph","b.10","2000",1.35
"5678","pycno","b.10","2000",9.03
"5690","rhabdom","b.10","2000",0
"5702","rhyacoph","b.10","2000",27.23
"5714","sciara","b.10","2000",9.5
"5726","serratella","b.10","2000",0
"5738","simulium","b.10","2000",0
"5750","soyedina","b.10","2000",0
"5762","sphaerid","b.10","2000",0
"5774","stenonema","b.10","2000",7.07
"5786","sweltsa","b.10","2000",2.48
"5798","syrphid","b.10","2000",0
"5810","tanypod","b.10","2000",15.9
"5822","tipula","b.10","2000",199.2
"5834","turbell","b.10","2000",12.71
"5846","wormsp","b.10","2000",34.13
"5127","acari","c.11","2000",20.18
"5139","amphinem","c.11","2000",1.82
"5151","anchytar","c.11","2000",10.57
"5163","baetis","c.11","2000",0
"5175","beloneur","c.11","2000",41.74
"5187","ceratopog","c.11","2000",235.89
"5199","chironomid","c.11","2000",171.94
"5211","copepod","c.11","2000",51.59
"5223","corduleg","c.11","2000",911.79
"5235","dicranota","c.11","2000",10.57
"5247","diplosp","c.11","2000",9.69
"5259","dixa","c.11","2000",0.74
"5271","dolicho","c.11","2000",15.39
"5283","dolophil","c.11","2000",0
"5295","ectopria","c.11","2000",0
"5307","elmid","c.11","2000",0
"5319","empid","c.11","2000",0
"5331","epeorus","c.11","2000",0
"5343","fattigia","c.11","2000",155.58
"5355","hexatomasp","c.11","2000",92.91
"5367","hydroptila","c.11","2000",0
"5379","isoperla","c.11","2000",1.16
"5391","lanthus","c.11","2000",217.94
"5403","lepidos","c.11","2000",31.57
"5415","leptotars","c.11","2000",0
"5427","leuctra","c.11","2000",46.15
"5439","limonia","c.11","2000",3.19
"5451","lipsothrix","c.11","2000",0
"5463","lype","c.11","2000",5.54
"5475","malirekus","c.11","2000",0
"5487","molann","c.11","2000",0
"5499","molophilus","c.11","2000",39.77
"5511","nematoda","c.11","2000",13.82
"5523","neophylax","c.11","2000",0
"5535","nr.pedicia","c.11","2000",7.02
"5547","nymphom","c.11","2000",0
"5559","oligo","c.11","2000",14.66
"5571","ormosia","c.11","2000",47.09
"5583","paralepto","c.11","2000",50.04
"5595","parapsyche","c.11","2000",0
"5607","pediciaA","c.11","2000",1.17
"5619","pelto","c.11","2000",166.29
"5631","pgoera","c.11","2000",0
"5643","pilaria","c.11","2000",0
"5655","psilotreta","c.11","2000",0
"5667","pslimnoph","c.11","2000",5.33
"5679","pycno","c.11","2000",10.8
"5691","rhabdom","c.11","2000",0
"5703","rhyacoph","c.11","2000",1.06
"5715","sciara","c.11","2000",14.22
"5727","serratella","c.11","2000",4.64
"5739","simulium","c.11","2000",0
"5751","soyedina","c.11","2000",0
"5763","sphaerid","c.11","2000",6.13
"5775","stenonema","c.11","2000",43.89
"5787","sweltsa","c.11","2000",0
"5799","syrphid","c.11","2000",0
"5811","tanypod","c.11","2000",20.39
"5823","tipula","c.11","2000",159.78
"5835","turbell","c.11","2000",0.16
"5847","wormsp","c.11","2000",0
"5128","acari","d.12","2000",8.17
"5140","amphinem","d.12","2000",0
"5152","anchytar","d.12","2000",0
"5164","baetis","d.12","2000",0
"5176","beloneur","d.12","2000",207.19
"5188","ceratopog","d.12","2000",185.94
"5200","chironomid","d.12","2000",102.87
"5212","copepod","d.12","2000",29.93
"5224","corduleg","d.12","2000",314.64
"5236","dicranota","d.12","2000",1.01
"5248","diplosp","d.12","2000",6.58
"5260","dixa","d.12","2000",0.69
"5272","dolicho","d.12","2000",81.15
"5284","dolophil","d.12","2000",0
"5296","ectopria","d.12","2000",0
"5308","elmid","d.12","2000",0
"5320","empid","d.12","2000",0
"5332","epeorus","d.12","2000",0
"5344","fattigia","d.12","2000",3.03
"5356","hexatomasp","d.12","2000",106.52
"5368","hydroptila","d.12","2000",0
"5380","isoperla","d.12","2000",6.14
"5392","lanthus","d.12","2000",24.94
"5404","lepidos","d.12","2000",15.08
"5416","leptotars","d.12","2000",25.77
"5428","leuctra","d.12","2000",13.88
"5440","limonia","d.12","2000",2.04
"5452","lipsothrix","d.12","2000",0
"5464","lype","d.12","2000",7.61
"5476","malirekus","d.12","2000",0
"5488","molann","d.12","2000",0
"5500","molophilus","d.12","2000",110.61
"5512","nematoda","d.12","2000",8.78
"5524","neophylax","d.12","2000",0
"5536","nr.pedicia","d.12","2000",0
"5548","nymphom","d.12","2000",0
"5560","oligo","d.12","2000",287.25
"5572","ormosia","d.12","2000",0
"5584","paralepto","d.12","2000",88.4
