"","taxon","sample.month","variable","value"
"5422","leptotars","j.6","2000",0
"5434","leuctra","j.6","2000",1668.75
"5446","limonia","j.6","2000",0
"5458","lipsothrix","j.6","2000",12.5
"5470","lype","j.6","2000",37.5
"5482","malirekus","j.6","2000",0
"5494","molann","j.6","2000",0
"5506","molophilus","j.6","2000",18.75
"5518","nematoda","j.6","2000",17268.75
"5530","neophylax","j.6","2000",0
"5542","nr.pedicia","j.6","2000",62.5
"5554","nymphom","j.6","2000",0
"5566","oligo","j.6","2000",8162.5
"5578","ormosia","j.6","2000",0
"5590","paralepto","j.6","2000",406.25
"5602","parapsyche","j.6","2000",0
"5614","pediciaA","j.6","2000",50
"5626","pelto","j.6","2000",137.5
"5638","pgoera","j.6","2000",0
"5650","pilaria","j.6","2000",0
"5662","psilotreta","j.6","2000",0
"5674","pslimnoph","j.6","2000",0
"5686","pycno","j.6","2000",0
"5698","rhabdom","j.6","2000",0
"5710","rhyacoph","j.6","2000",37.5
"5722","sciara","j.6","2000",31.25
"5734","serratella","j.6","2000",0
"5746","simulium","j.6","2000",0
"5758","soyedina","j.6","2000",0
"5770","sphaerid","j.6","2000",0
"5782","stenonema","j.6","2000",12.5
"5794","sweltsa","j.6","2000",412.5
"5806","syrphid","j.6","2000",0
"5818","tanypod","j.6","2000",1681.25
"5830","tipula","j.6","2000",31.25
"5842","turbell","j.6","2000",12.5
"5854","wormsp","j.6","2000",6.25
"5135","acari","k.7","2000",6916.75
"5147","amphinem","k.7","2000",406.25
"5159","anchytar","k.7","2000",18.75
"5171","baetis","k.7","2000",0
"5183","beloneur","k.7","2000",37.5
"5195","ceratopog","k.7","2000",9318.5
"5207","chironomid","k.7","2000",48431.25
"5219","copepod","k.7","2000",57854.25
"5231","corduleg","k.7","2000",6.25
"5243","dicranota","k.7","2000",31.25
"5255","diplosp","k.7","2000",1064.5
"5267","dixa","k.7","2000",6.25
"5279","dolicho","k.7","2000",0
"5291","dolophil","k.7","2000",0
"5303","ectopria","k.7","2000",0
"5315","elmid","k.7","2000",0
"5327","empid","k.7","2000",37.5
"5339","epeorus","k.7","2000",0
"5351","fattigia","k.7","2000",50
"5363","hexatomasp","k.7","2000",1102
"5375","hydroptila","k.7","2000",0
"5387","isoperla","k.7","2000",400
"5399","lanthus","k.7","2000",62.5
"5411","lepidos","k.7","2000",1043.75
"5423","leptotars","k.7","2000",0
"5435","leuctra","k.7","2000",1950
"5447","limonia","k.7","2000",0
"5459","lipsothrix","k.7","2000",6.25
"5471","lype","k.7","2000",12.5
"5483","malirekus","k.7","2000",0
"5495","molann","k.7","2000",0
"5507","molophilus","k.7","2000",25
"5519","nematoda","k.7","2000",23700
"5531","neophylax","k.7","2000",0
"5543","nr.pedicia","k.7","2000",6.25
"5555","nymphom","k.7","2000",0
"5567","oligo","k.7","2000",9675
"5579","ormosia","k.7","2000",6.25
"5591","paralepto","k.7","2000",0
"5603","parapsyche","k.7","2000",0
"5615","pediciaA","k.7","2000",0
"5627","pelto","k.7","2000",193.75
"5639","pgoera","k.7","2000",0
"5651","pilaria","k.7","2000",0
"5663","psilotreta","k.7","2000",6.25
"5675","pslimnoph","k.7","2000",0
"5687","pycno","k.7","2000",0
"5699","rhabdom","k.7","2000",0
"5711","rhyacoph","k.7","2000",0
"5723","sciara","k.7","2000",918.75
"5735","serratella","k.7","2000",400
"5747","simulium","k.7","2000",0
"5759","soyedina","k.7","2000",0
"5771","sphaerid","k.7","2000",0
"5783","stenonema","k.7","2000",158.25
"5795","sweltsa","k.7","2000",0
"5807","syrphid","k.7","2000",0
"5819","tanypod","k.7","2000",1743.75
"5831","tipula","k.7","2000",31.25
"5843","turbell","k.7","2000",1225
"5855","wormsp","k.7","2000",25
"5136","acari","l.8","2000",3768.75
"5148","amphinem","l.8","2000",500
"5160","anchytar","l.8","2000",218.75
"5172","baetis","l.8","2000",0
"5184","beloneur","l.8","2000",12.5
"5196","ceratopog","l.8","2000",4581.25
"5208","chironomid","l.8","2000",36331.25
"5220","copepod","l.8","2000",18725
"5232","corduleg","l.8","2000",12.5
"5244","dicranota","l.8","2000",462.5
"5256","diplosp","l.8","2000",1100
"5268","dixa","l.8","2000",206.25
"5280","dolicho","l.8","2000",0
"5292","dolophil","l.8","2000",0
"5304","ectopria","l.8","2000",56.25
"5316","elmid","l.8","2000",0
"5328","empid","l.8","2000",200
"5340","epeorus","l.8","2000",0
"5352","fattigia","l.8","2000",25
"5364","hexatomasp","l.8","2000",1275
"5376","hydroptila","l.8","2000",0
"5388","isoperla","l.8","2000",150
"5400","lanthus","l.8","2000",100
"5412","lepidos","l.8","2000",800
"5424","leptotars","l.8","2000",6.25
"5436","leuctra","l.8","2000",1187.5
"5448","limonia","l.8","2000",0
"5460","lipsothrix","l.8","2000",6.25
"5472","lype","l.8","2000",25
"5484","malirekus","l.8","2000",0
"5496","molann","l.8","2000",0
"5508","molophilus","l.8","2000",581.25
"5520","nematoda","l.8","2000",12037.5
"5532","neophylax","l.8","2000",6.25
"5544","nr.pedicia","l.8","2000",25
"5556","nymphom","l.8","2000",0
"5568","oligo","l.8","2000",3275
"5580","ormosia","l.8","2000",0
"5592","paralepto","l.8","2000",200
"5604","parapsyche","l.8","2000",0
"5616","pediciaA","l.8","2000",0
"5628","pelto","l.8","2000",1875
"5640","pgoera","l.8","2000",6.25
"5652","pilaria","l.8","2000",0
"5664","psilotreta","l.8","2000",0
"5676","pslimnoph","l.8","2000",12.5
"5688","pycno","l.8","2000",0
"5700","rhabdom","l.8","2000",0
"5712","rhyacoph","l.8","2000",68.75
"5724","sciara","l.8","2000",18.75
"5736","serratella","l.8","2000",300
"5748","simulium","l.8","2000",0
"5760","soyedina","l.8","2000",0
"5772","sphaerid","l.8","2000",0
"5784","stenonema","l.8","2000",0
"5796","sweltsa","l.8","2000",0
"5808","syrphid","l.8","2000",0
"5820","tanypod","l.8","2000",2793.75
"5832","tipula","l.8","2000",50
"5844","turbell","l.8","2000",112.5
"5856","wormsp","l.8","2000",6.25
"5857","acari","a.9","2001",1956.25
"5869","amphinem","a.9","2001",6.25
"5881","anchytar","a.9","2001",0
"5893","baetis","a.9","2001",0
"5905","beloneur","a.9","2001",18.75
"5917","ceratopog","a.9","2001",5300
"5929","chironomid","a.9","2001",29243.75
"5941","copepod","a.9","2001",36762.5
"5953","corduleg","a.9","2001",612.5
"5965","dicranota","a.9","2001",12.5
"5977","diplosp","a.9","2001",868.75
"5989","dixa","a.9","2001",206.25
"6001","dolicho","a.9","2001",6.25
"6013","dolophil","a.9","2001",0
"6025","ectopria","a.9","2001",0
"6037","elmid","a.9","2001",0
"6049","empid","a.9","2001",0
"6061","epeorus","a.9","2001",0
"6073","fattigia","a.9","2001",175
"6085","hexatomasp","a.9","2001",300
"6097","hydroptila","a.9","2001",0
"6109","isoperla","a.9","2001",300
"6121","lanthus","a.9","2001",50
"6133","lepidos","a.9","2001",562.5
"6145","leptotars","a.9","2001",0
"6157","leuctra","a.9","2001",268.75
"6169","limonia","a.9","2001",0
"6181","lipsothrix","a.9","2001",0
"6193","lype","a.9","2001",25
"6205","malirekus","a.9","2001",0
"6217","molann","a.9","2001",0
"6229","molophilus","a.9","2001",31
"6241","nematoda","a.9","2001",11618.75
"6253","neophylax","a.9","2001",0
"6265","nr.pedicia","a.9","2001",31.25
"6277","nymphom","a.9","2001",0
"6289","oligo","a.9","2001",8187.5
"6301","ormosia","a.9","2001",0
"6313","paralepto","a.9","2001",150
"6325","parapsyche","a.9","2001",6.25
"6337","pediciaA","a.9","2001",0
"6349","pelto","a.9","2001",1150
"6361","pgoera","a.9","2001",56.25
"6373","pilaria","a.9","2001",0
"6385","psilotreta","a.9","2001",12.5
"6397","pslimnoph","a.9","2001",50
"6409","pycno","a.9","2001",6.25
"6421","rhabdom","a.9","2001",0
"6433","rhyacoph","a.9","2001",68.75
"6445","sciara","a.9","2001",81.25
"6457","serratella","a.9","2001",0
"6469","simulium","a.9","2001",0
"6481","soyedina","a.9","2001",0
"6493","sphaerid","a.9","2001",0
"6505","stenonema","a.9","2001",56.25
"6517","sweltsa","a.9","2001",0
"6529","syrphid","a.9","2001",0
"6541","tanypod","a.9","2001",2825
"6553","tipula","a.9","2001",118.75
"6565","turbell","a.9","2001",18.75
"6577","wormsp","a.9","2001",0
"5858","acari","b.10","2001",933
"5870","amphinem","b.10","2001",6.25
"5882","anchytar","b.10","2001",0
"5894","baetis","b.10","2001",0
"5906","beloneur","b.10","2001",0
"5918","ceratopog","b.10","2001",4164
"5930","chironomid","b.10","2001",22769.25
"5942","copepod","b.10","2001",5732.25
"5954","corduleg","b.10","2001",177
"5966","dicranota","b.10","2001",100
"5978","diplosp","b.10","2001",418.75
"5990","dixa","b.10","2001",0
"6002","dolicho","b.10","2001",18.75
"6014","dolophil","b.10","2001",0
"6026","ectopria","b.10","2001",0
"6038","elmid","b.10","2001",0
"6050","empid","b.10","2001",0
"6062","epeorus","b.10","2001",0
"6074","fattigia","b.10","2001",50
"6086","hexatomasp","b.10","2001",816.5
"6098","hydroptila","b.10","2001",0
"6110","isoperla","b.10","2001",100
"6122","lanthus","b.10","2001",25
"6134","lepidos","b.10","2001",341.5
"6146","leptotars","b.10","2001",0
"6158","leuctra","b.10","2001",225
"6170","limonia","b.10","2001",0
"6182","lipsothrix","b.10","2001",0
"6194","lype","b.10","2001",31.25
"6206","malirekus","b.10","2001",0
"6218","molann","b.10","2001",0
"6230","molophilus","b.10","2001",672.5
"6242","nematoda","b.10","2001",16398
"6254","neophylax","b.10","2001",0
"6266","nr.pedicia","b.10","2001",0
"6278","nymphom","b.10","2001",0
"6290","oligo","b.10","2001",4549.5
"6302","ormosia","b.10","2001",0
"6314","paralepto","b.10","2001",133.25
"6326","parapsyche","b.10","2001",0
"6338","pediciaA","b.10","2001",6.25
"6350","pelto","b.10","2001",764
"6362","pgoera","b.10","2001",133.25
"6374","pilaria","b.10","2001",0
"6386","psilotreta","b.10","2001",0
"6398","pslimnoph","b.10","2001",0
"6410","pycno","b.10","2001",0
"6422","rhabdom","b.10","2001",0
"6434","rhyacoph","b.10","2001",6.25
"6446","sciara","b.10","2001",506.25
"6458","serratella","b.10","2001",0
"6470","simulium","b.10","2001",0
"6482","soyedina","b.10","2001",0
"6494","sphaerid","b.10","2001",0
"6506","stenonema","b.10","2001",6.25
"6518","sweltsa","b.10","2001",0
"6530","syrphid","b.10","2001",0
"6542","tanypod","b.10","2001",4444.5
"6554","tipula","b.10","2001",12.5
"6566","turbell","b.10","2001",0
"6578","wormsp","b.10","2001",133.25
"5859","acari","c.11","2001",1412.5
"5871","amphinem","c.11","2001",0
"5883","anchytar","c.11","2001",0
"5895","baetis","c.11","2001",0
"5907","beloneur","c.11","2001",6.25
"5919","ceratopog","c.11","2001",5215
"5931","chironomid","c.11","2001",22041.25
"5943","copepod","c.11","2001",13016.25
"5955","corduleg","c.11","2001",118.75
"5967","dicranota","c.11","2001",6.25
"5979","diplosp","c.11","2001",212.5
"5991","dixa","c.11","2001",406.25
"6003","dolicho","c.11","2001",0
"6015","dolophil","c.11","2001",0
"6027","ectopria","c.11","2001",0
"6039","elmid","c.11","2001",0
"6051","empid","c.11","2001",600
"6063","epeorus","c.11","2001",0
"6075","fattigia","c.11","2001",68.75
"6087","hexatomasp","c.11","2001",303.75
"6099","hydroptila","c.11","2001",0
"6111","isoperla","c.11","2001",498.75
"6123","lanthus","c.11","2001",6.25
"6135","lepidos","c.11","2001",1256.25
"6147","leptotars","c.11","2001",6.25
"6159","leuctra","c.11","2001",1658.75
"6171","limonia","c.11","2001",12.5
"6183","lipsothrix","c.11","2001",0
"6195","lype","c.11","2001",31.25
"6207","malirekus","c.11","2001",0
"6219","molann","c.11","2001",0
"6231","molophilus","c.11","2001",68.75
"6243","nematoda","c.11","2001",8770
"6255","neophylax","c.11","2001",0
"6267","nr.pedicia","c.11","2001",0
"6279","nymphom","c.11","2001",0
"6291","oligo","c.11","2001",7210
"6303","ormosia","c.11","2001",6.25
"6315","paralepto","c.11","2001",0
"6327","parapsyche","c.11","2001",0
"6339","pediciaA","c.11","2001",12.5
"6351","pelto","c.11","2001",785
"6363","pgoera","c.11","2001",0
"6375","pilaria","c.11","2001",6.25
"6387","psilotreta","c.11","2001",0
"6399","pslimnoph","c.11","2001",531.25
"6411","pycno","c.11","2001",1868.75
"6423","rhabdom","c.11","2001",0
"6435","rhyacoph","c.11","2001",92.5
"6447","sciara","c.11","2001",1037.5
"6459","serratella","c.11","2001",0
"6471","simulium","c.11","2001",0
"6483","soyedina","c.11","2001",25
"6495","sphaerid","c.11","2001",212.5
"6507","stenonema","c.11","2001",6.25
"6519","sweltsa","c.11","2001",0
"6531","syrphid","c.11","2001",0
"6543","tanypod","c.11","2001",2471.25
"6555","tipula","c.11","2001",81.25
"6567","turbell","c.11","2001",0
"6579","wormsp","c.11","2001",86.25
"5860","acari","d.12","2001",2862.5
"5872","amphinem","d.12","2001",231.25
"5884","anchytar","d.12","2001",0
"5896","baetis","d.12","2001",0
"5908","beloneur","d.12","2001",18.75
"5920","ceratopog","d.12","2001",3950
"5932","chironomid","d.12","2001",30231.25
"5944","copepod","d.12","2001",19250
"5956","corduleg","d.12","2001",43.75
"5968","dicranota","d.12","2001",6.25
"5980","diplosp","d.12","2001",18.75
"5992","dixa","d.12","2001",18.75
"6004","dolicho","d.12","2001",6.25
"6016","dolophil","d.12","2001",0
"6028","ectopria","d.12","2001",6.25
"6040","elmid","d.12","2001",0
"6052","empid","d.12","2001",200
"6064","epeorus","d.12","2001",0
"6076","fattigia","d.12","2001",143.75
"6088","hexatomasp","d.12","2001",137.5
"6100","hydroptila","d.12","2001",0
"6112","isoperla","d.12","2001",0
"6124","lanthus","d.12","2001",56.25
"6136","lepidos","d.12","2001",812.5
"6148","leptotars","d.12","2001",6.25
"6160","leuctra","d.12","2001",1312.5
"6172","limonia","d.12","2001",12.5
"6184","lipsothrix","d.12","2001",0
"6196","lype","d.12","2001",250
"6208","malirekus","d.12","2001",0
"6220","molann","d.12","2001",0
"6232","molophilus","d.12","2001",237.5
"6244","nematoda","d.12","2001",7168.75
"6256","neophylax","d.12","2001",0
"6268","nr.pedicia","d.12","2001",6.25
"6280","nymphom","d.12","2001",0
"6292","oligo","d.12","2001",3212.5
"6304","ormosia","d.12","2001",12.5
"6316","paralepto","d.12","2001",0
"6328","parapsyche","d.12","2001",0
"6340","pediciaA","d.12","2001",6.25
"6352","pelto","d.12","2001",631.25
"6364","pgoera","d.12","2001",0
"6376","pilaria","d.12","2001",0
"6388","psilotreta","d.12","2001",0
"6400","pslimnoph","d.12","2001",112.5
"6412","pycno","d.12","2001",775
"6424","rhabdom","d.12","2001",0
"6436","rhyacoph","d.12","2001",25
"6448","sciara","d.12","2001",112.5
"6460","serratella","d.12","2001",0
"6472","simulium","d.12","2001",0
"6484","soyedina","d.12","2001",12.5
"6496","sphaerid","d.12","2001",0
"6508","stenonema","d.12","2001",0
"6520","sweltsa","d.12","2001",0
"6532","syrphid","d.12","2001",0
"6544","tanypod","d.12","2001",1900
"6556","tipula","d.12","2001",87.5
"6568","turbell","d.12","2001",212.5
"6580","wormsp","d.12","2001",0
"5861","acari","e.1","2001",3025
"5873","amphinem","e.1","2001",0
"5885","anchytar","e.1","2001",0
"5897","baetis","e.1","2001",0
"5909","beloneur","e.1","2001",6.25
"5921","ceratopog","e.1","2001",8806.25
"5933","chironomid","e.1","2001",38118.75
"5945","copepod","e.1","2001",11912.5
"5957","corduleg","e.1","2001",25
"5969","dicranota","e.1","2001",406.25
"5981","diplosp","e.1","2001",25
"5993","dixa","e.1","2001",75
"6005","dolicho","e.1","2001",12.5
"6017","dolophil","e.1","2001",0
"6029","ectopria","e.1","2001",0
"6041","elmid","e.1","2001",0
"6053","empid","e.1","2001",606.25
"6065","epeorus","e.1","2001",0
"6077","fattigia","e.1","2001",62.5
"6089","hexatomasp","e.1","2001",1725
"6101","hydroptila","e.1","2001",50
"6113","isoperla","e.1","2001",18.75
"6125","lanthus","e.1","2001",431.25
"6137","lepidos","e.1","2001",893.75
"6149","leptotars","e.1","2001",0
"6161","leuctra","e.1","2001",2618.75
"6173","limonia","e.1","2001",0
"6185","lipsothrix","e.1","2001",0
"6197","lype","e.1","2001",56.25
"6209","malirekus","e.1","2001",0
"6221","molann","e.1","2001",0
"6233","molophilus","e.1","2001",237.5
"6245","nematoda","e.1","2001",21475
"6257","neophylax","e.1","2001",0
"6269","nr.pedicia","e.1","2001",0
"6281","nymphom","e.1","2001",0
"6293","oligo","e.1","2001",3575
"6305","ormosia","e.1","2001",0
"6317","paralepto","e.1","2001",6.25
"6329","parapsyche","e.1","2001",0
"6341","pediciaA","e.1","2001",0
"6353","pelto","e.1","2001",925
"6365","pgoera","e.1","2001",0
"6377","pilaria","e.1","2001",0
"6389","psilotreta","e.1","2001",0
"6401","pslimnoph","e.1","2001",225
"6413","pycno","e.1","2001",100
"6425","rhabdom","e.1","2001",0
"6437","rhyacoph","e.1","2001",0
"6449","sciara","e.1","2001",75
"6461","serratella","e.1","2001",400
"6473","simulium","e.1","2001",0
"6485","soyedina","e.1","2001",25
"6497","sphaerid","e.1","2001",0
"6509","stenonema","e.1","2001",6.25
"6521","sweltsa","e.1","2001",6.25
"6533","syrphid","e.1","2001",0
"6545","tanypod","e.1","2001",1443.75
"6557","tipula","e.1","2001",43.75
"6569","turbell","e.1","2001",200
"6581","wormsp","e.1","2001",6.25
"5862","acari","f.2","2001",1988.5
"5874","amphinem","f.2","2001",0
"5886","anchytar","f.2","2001",6.25
"5898","baetis","f.2","2001",0
"5910","beloneur","f.2","2001",6.25
"5922","ceratopog","f.2","2001",2719.5
"5934","chironomid","f.2","2001",21561.75
"5946","copepod","f.2","2001",7406.25
"5958","corduleg","f.2","2001",0
"5970","dicranota","f.2","2001",37.5
"5982","diplosp","f.2","2001",12.5
"5994","dixa","f.2","2001",0
"6006","dolicho","f.2","2001",6.25
"6018","dolophil","f.2","2001",0
"6030","ectopria","f.2","2001",56.25
"6042","elmid","f.2","2001",0
"6054","empid","f.2","2001",139.5
"6066","epeorus","f.2","2001",0
"6078","fattigia","f.2","2001",100
"6090","hexatomasp","f.2","2001",599.75
"6102","hydroptila","f.2","2001",0
"6114","isoperla","f.2","2001",139.5
"6126","lanthus","f.2","2001",18.75
"6138","lepidos","f.2","2001",175
"6150","leptotars","f.2","2001",0
"6162","leuctra","f.2","2001",1193.25
"6174","limonia","f.2","2001",12.5
"6186","lipsothrix","f.2","2001",0
"6198","lype","f.2","2001",75
"6210","malirekus","f.2","2001",0
"6222","molann","f.2","2001",0
"6234","molophilus","f.2","2001",118.75
"6246","nematoda","f.2","2001",3104.75
"6258","neophylax","f.2","2001",0
"6270","nr.pedicia","f.2","2001",6.25
"6282","nymphom","f.2","2001",0
"6294","oligo","f.2","2001",3019.25
"6306","ormosia","f.2","2001",0
"6318","paralepto","f.2","2001",6.25
"6330","parapsyche","f.2","2001",0
"6342","pediciaA","f.2","2001",0
"6354","pelto","f.2","2001",741.5
"6366","pgoera","f.2","2001",0
"6378","pilaria","f.2","2001",0
"6390","psilotreta","f.2","2001",0
"6402","pslimnoph","f.2","2001",25
"6414","pycno","f.2","2001",297.75
"6426","rhabdom","f.2","2001",0
"6438","rhyacoph","f.2","2001",12.5
"6450","sciara","f.2","2001",18.75
"6462","serratella","f.2","2001",0
"6474","simulium","f.2","2001",0
"6486","soyedina","f.2","2001",0
"6498","sphaerid","f.2","2001",0
"6510","stenonema","f.2","2001",18.75
"6522","sweltsa","f.2","2001",0
"6534","syrphid","f.2","2001",0
"6546","tanypod","f.2","2001",1162
"6558","tipula","f.2","2001",56.25
"6570","turbell","f.2","2001",18.75
"6582","wormsp","f.2","2001",6.25
"5863","acari","g.3","2001",731.25
"5875","amphinem","g.3","2001",0
"5887","anchytar","g.3","2001",6.25
"5899","baetis","g.3","2001",0
"5911","beloneur","g.3","2001",31.25
"5923","ceratopog","g.3","2001",1625
"5935","chironomid","g.3","2001",12618.75
"5947","copepod","g.3","2001",7550
"5959","corduleg","g.3","2001",6.25
"5971","dicranota","g.3","2001",0
"5983","diplosp","g.3","2001",0
"5995","dixa","g.3","2001",0
"6007","dolicho","g.3","2001",12.5
"6019","dolophil","g.3","2001",0
"6031","ectopria","g.3","2001",0
"6043","elmid","g.3","2001",0
"6055","empid","g.3","2001",6.25
"6067","epeorus","g.3","2001",0
"6079","fattigia","g.3","2001",62.5
"6091","hexatomasp","g.3","2001",418.75
"6103","hydroptila","g.3","2001",0
"6115","isoperla","g.3","2001",206.25
"6127","lanthus","g.3","2001",6.25
"6139","lepidos","g.3","2001",375
"6151","leptotars","g.3","2001",0
"6163","leuctra","g.3","2001",1037.5
"6175","limonia","g.3","2001",6.25
"6187","lipsothrix","g.3","2001",0
"6199","lype","g.3","2001",12.5
"6211","malirekus","g.3","2001",0
"6223","molann","g.3","2001",0
"6235","molophilus","g.3","2001",125
"6247","nematoda","g.3","2001",4600
"6259","neophylax","g.3","2001",0
"6271","nr.pedicia","g.3","2001",0
"6283","nymphom","g.3","2001",0
"6295","oligo","g.3","2001",2975
"6307","ormosia","g.3","2001",0
"6319","paralepto","g.3","2001",0
"6331","parapsyche","g.3","2001",0
"6343","pediciaA","g.3","2001",6.25
"6355","pelto","g.3","2001",218.75
"6367","pgoera","g.3","2001",0
"6379","pilaria","g.3","2001",0
"6391","psilotreta","g.3","2001",0
"6403","pslimnoph","g.3","2001",0
"6415","pycno","g.3","2001",18.75
"6427","rhabdom","g.3","2001",0
"6439","rhyacoph","g.3","2001",0
"6451","sciara","g.3","2001",68.75
"6463","serratella","g.3","2001",0
"6475","simulium","g.3","2001",100
"6487","soyedina","g.3","2001",0
"6499","sphaerid","g.3","2001",0
"6511","stenonema","g.3","2001",6.25
"6523","sweltsa","g.3","2001",0
"6535","syrphid","g.3","2001",0
"6547","tanypod","g.3","2001",612.5
"6559","tipula","g.3","2001",31.25
"6571","turbell","g.3","2001",0
"6583","wormsp","g.3","2001",0
"5864","acari","h.4","2001",1288.75
"5876","amphinem","h.4","2001",0
"5888","anchytar","h.4","2001",0
"5900","baetis","h.4","2001",0
"5912","beloneur","h.4","2001",12.5
"5924","ceratopog","h.4","2001",3112.5
"5936","chironomid","h.4","2001",26187.75
"5948","copepod","h.4","2001",12803.25
"5960","corduleg","h.4","2001",6.25
"5972","dicranota","h.4","2001",0
"5984","diplosp","h.4","2001",6.25
"5996","dixa","h.4","2001",6.25
"6008","dolicho","h.4","2001",6.25
"6020","dolophil","h.4","2001",0
"6032","ectopria","h.4","2001",0
"6044","elmid","h.4","2001",0
"6056","empid","h.4","2001",0
"6068","epeorus","h.4","2001",0
"6080","fattigia","h.4","2001",168.75
"6092","hexatomasp","h.4","2001",1091.75
"6104","hydroptila","h.4","2001",0
"6116","isoperla","h.4","2001",66.75
"6128","lanthus","h.4","2001",18.75
"6140","lepidos","h.4","2001",116.75
"6152","leptotars","h.4","2001",0
"6164","leuctra","h.4","2001",694
"6176","limonia","h.4","2001",81.25
"6188","lipsothrix","h.4","2001",0
"6200","lype","h.4","2001",12.5
"6212","malirekus","h.4","2001",0
"6224","molann","h.4","2001",0
"6236","molophilus","h.4","2001",98
"6248","nematoda","h.4","2001",12027
"6260","neophylax","h.4","2001",0
"6272","nr.pedicia","h.4","2001",12.5
"6284","nymphom","h.4","2001",0
"6296","oligo","h.4","2001",12268.67
"6308","ormosia","h.4","2001",0
"6320","paralepto","h.4","2001",0
"6332","parapsyche","h.4","2001",0
"6344","pediciaA","h.4","2001",79.25
"6356","pelto","h.4","2001",135.5
"6368","pgoera","h.4","2001",0
"6380","pilaria","h.4","2001",0
"6392","psilotreta","h.4","2001",0
"6404","pslimnoph","h.4","2001",0
"6416","pycno","h.4","2001",43.75
"6428","rhabdom","h.4","2001",0
"6440","rhyacoph","h.4","2001",18.75
"6452","sciara","h.4","2001",31.25
"6464","serratella","h.4","2001",0
"6476","simulium","h.4","2001",0
"6488","soyedina","h.4","2001",0
"6500","sphaerid","h.4","2001",0
"6512","stenonema","h.4","2001",0
"6524","sweltsa","h.4","2001",80
"6536","syrphid","h.4","2001",0
"6548","tanypod","h.4","2001",394
"6560","tipula","h.4","2001",12.5
"6572","turbell","h.4","2001",0
"6584","wormsp","h.4","2001",6.25
"5865","acari","i.5","2001",2379
"5877","amphinem","i.5","2001",279
"5889","anchytar","i.5","2001",12.5
"5901","baetis","i.5","2001",0
"5913","beloneur","i.5","2001",12.5
"5925","ceratopog","i.5","2001",4164.25
"5937","chironomid","i.5","2001",36058.5
"5949","copepod","i.5","2001",22254.75
"5961","corduleg","i.5","2001",0
"5973","dicranota","i.5","2001",50
"5985","diplosp","i.5","2001",6.25
"5997","dixa","i.5","2001",400
"6009","dolicho","i.5","2001",0
"6021","dolophil","i.5","2001",0
"6033","ectopria","i.5","2001",0
"6045","elmid","i.5","2001",0
"6057","empid","i.5","2001",208.25
"6069","epeorus","i.5","2001",0
"6081","fattigia","i.5","2001",43.75
"6093","hexatomasp","i.5","2001",458.25
"6105","hydroptila","i.5","2001",0
"6117","isoperla","i.5","2001",6.25
"6129","lanthus","i.5","2001",50
"6141","lepidos","i.5","2001",87.5
"6153","leptotars","i.5","2001",0
"6165","leuctra","i.5","2001",2162.25
"6177","limonia","i.5","2001",6.25
"6189","lipsothrix","i.5","2001",0
"6201","lype","i.5","2001",56.25
"6213","malirekus","i.5","2001",0
"6225","molann","i.5","2001",0
"6237","molophilus","i.5","2001",168.75
"6249","nematoda","i.5","2001",13278
"6261","neophylax","i.5","2001",6.25
"6273","nr.pedicia","i.5","2001",6.25
"6285","nymphom","i.5","2001",0
"6297","oligo","i.5","2001",5150
"6309","ormosia","i.5","2001",6.25
"6321","paralepto","i.5","2001",6.25
"6333","parapsyche","i.5","2001",0
"6345","pediciaA","i.5","2001",6.25
"6357","pelto","i.5","2001",537.5
"6369","pgoera","i.5","2001",0
"6381","pilaria","i.5","2001",0
"6393","psilotreta","i.5","2001",6.25
"6405","pslimnoph","i.5","2001",37.5
"6417","pycno","i.5","2001",31.25
"6429","rhabdom","i.5","2001",0
"6441","rhyacoph","i.5","2001",56.25
"6453","sciara","i.5","2001",6.25
"6465","serratella","i.5","2001",0
"6477","simulium","i.5","2001",0
"6489","soyedina","i.5","2001",0
"6501","sphaerid","i.5","2001",0
"6513","stenonema","i.5","2001",418.75
"6525","sweltsa","i.5","2001",0
"6537","syrphid","i.5","2001",0
"6549","tanypod","i.5","2001",1045.75
"6561","tipula","i.5","2001",62.5
"6573","turbell","i.5","2001",133.25
"6585","wormsp","i.5","2001",6.25
"5866","acari","j.6","2001",3037.25
"5878","amphinem","j.6","2001",68.75
"5890","anchytar","j.6","2001",12.5
"5902","baetis","j.6","2001",0
"5914","beloneur","j.6","2001",37.5
"5926","ceratopog","j.6","2001",3041.5
"5938","chironomid","j.6","2001",60854.5
"5950","copepod","j.6","2001",28452
"5962","corduleg","j.6","2001",12.5
"5974","dicranota","j.6","2001",352
"5986","diplosp","j.6","2001",462.5
"5998","dixa","j.6","2001",145.75
"6010","dolicho","j.6","2001",0
"6022","dolophil","j.6","2001",0
"6034","ectopria","j.6","2001",0
"6046","elmid","j.6","2001",0
"6058","empid","j.6","2001",18.75
"6070","epeorus","j.6","2001",0
"6082","fattigia","j.6","2001",143.75
"6094","hexatomasp","j.6","2001",237.5
"6106","hydroptila","j.6","2001",0
"6118","isoperla","j.6","2001",412.5
"6130","lanthus","j.6","2001",43.75
"6142","lepidos","j.6","2001",243.75
"6154","leptotars","j.6","2001",0
"6166","leuctra","j.6","2001",1218.5
"6178","limonia","j.6","2001",0
"6190","lipsothrix","j.6","2001",0
"6202","lype","j.6","2001",125
"6214","malirekus","j.6","2001",0
