"","taxon","sample.month","variable","value"
"4075","lanthus","g.3","1999",0
"4087","lepidos","g.3","1999",0
"4099","leuctra","g.3","1999",0
"4111","limonia","g.3","1999",0
"4123","lype","g.3","1999",0
"4135","malirekus","g.3","1999",0
"4147","molann","g.3","1999",0
"4159","molophilus","g.3","1999",0
"4171","nematoda","g.3","1999",0.05
"4183","neophylax","g.3","1999",0
"4195","nymphom","g.3","1999",0.08
"4207","oligo","g.3","1999",0.2
"4219","paralepto","g.3","1999",0
"4231","parapsyche","g.3","1999",68.19
"4243","pediciaA","g.3","1999",0
"4255","pelto","g.3","1999",0.86
"4267","pgoera","g.3","1999",0.08
"4279","pilaria","g.3","1999",0
"4291","pslimnoph","g.3","1999",0
"4303","pycno","g.3","1999",0
"4315","rhabdom","g.3","1999",0
"4327","rhyacoph","g.3","1999",3.04
"4339","sciara","g.3","1999",0
"4351","serratella","g.3","1999",165.78
"4363","simulium","g.3","1999",0.04
"4375","soyedina","g.3","1999",0
"4387","stenonema","g.3","1999",0
"4399","sweltsa","g.3","1999",0.09
"4411","tanypod","g.3","1999",0.08
"4423","tipula","g.3","1999",0
"4435","turbell","g.3","1999",0
"4447","wormsp","g.3","1999",0
"3824","acari","h.4","1999",3.28
"3836","amphinem","h.4","1999",0
"3848","anchytar","h.4","1999",0
"3860","baetis","h.4","1999",0
"3872","beloneur","h.4","1999",0
"3884","ceratopog","h.4","1999",12.41
"3896","chironomid","h.4","1999",34.58
"3908","copepod","h.4","1999",0.53
"3920","dicranota","h.4","1999",0.72
"3932","diplosp","h.4","1999",0
"3944","dixa","h.4","1999",1.09
"3956","dolicho","h.4","1999",0
"3968","dolophil","h.4","1999",0
"3980","ectopria","h.4","1999",28.37
"3992","elmid","h.4","1999",0
"4004","empid","h.4","1999",1.9
"4016","epeorus","h.4","1999",0
"4028","fattigia","h.4","1999",0
"4040","hexatomasp","h.4","1999",0
"4052","hydroptila","h.4","1999",0
"4064","isoperla","h.4","1999",5.84
"4076","lanthus","h.4","1999",0
"4088","lepidos","h.4","1999",0
"4100","leuctra","h.4","1999",0
"4112","limonia","h.4","1999",0
"4124","lype","h.4","1999",0
"4136","malirekus","h.4","1999",0
"4148","molann","h.4","1999",0
"4160","molophilus","h.4","1999",0
"4172","nematoda","h.4","1999",0.12
"4184","neophylax","h.4","1999",1.41
"4196","nymphom","h.4","1999",0
"4208","oligo","h.4","1999",0.42
"4220","paralepto","h.4","1999",0
"4232","parapsyche","h.4","1999",49.49
"4244","pediciaA","h.4","1999",0
"4256","pelto","h.4","1999",14.14
"4268","pgoera","h.4","1999",4.23
"4280","pilaria","h.4","1999",0
"4292","pslimnoph","h.4","1999",0
"4304","pycno","h.4","1999",0
"4316","rhabdom","h.4","1999",0
"4328","rhyacoph","h.4","1999",3.04
"4340","sciara","h.4","1999",0
"4352","serratella","h.4","1999",64.61
"4364","simulium","h.4","1999",0.17
"4376","soyedina","h.4","1999",0
"4388","stenonema","h.4","1999",0
"4400","sweltsa","h.4","1999",0
"4412","tanypod","h.4","1999",1.07
"4424","tipula","h.4","1999",0
"4436","turbell","h.4","1999",0
"4448","wormsp","h.4","1999",4.61
"3825","acari","i.5","1999",4.46
"3837","amphinem","i.5","1999",2.49
"3849","anchytar","i.5","1999",0
"3861","baetis","i.5","1999",0
"3873","beloneur","i.5","1999",0
"3885","ceratopog","i.5","1999",0
"3897","chironomid","i.5","1999",6.17
"3909","copepod","i.5","1999",0.47
"3921","dicranota","i.5","1999",0
"3933","diplosp","i.5","1999",21.23
"3945","dixa","i.5","1999",0
"3957","dolicho","i.5","1999",0
"3969","dolophil","i.5","1999",0
"3981","ectopria","i.5","1999",1.83
"3993","elmid","i.5","1999",0
"4005","empid","i.5","1999",0.37
"4017","epeorus","i.5","1999",0.18
"4029","fattigia","i.5","1999",0
"4041","hexatomasp","i.5","1999",0
"4053","hydroptila","i.5","1999",2.46
"4065","isoperla","i.5","1999",17.47
"4077","lanthus","i.5","1999",0
"4089","lepidos","i.5","1999",0
"4101","leuctra","i.5","1999",0.21
"4113","limonia","i.5","1999",0
"4125","lype","i.5","1999",0
"4137","malirekus","i.5","1999",0
"4149","molann","i.5","1999",0
"4161","molophilus","i.5","1999",0
"4173","nematoda","i.5","1999",0.19
"4185","neophylax","i.5","1999",0
"4197","nymphom","i.5","1999",0
"4209","oligo","i.5","1999",0.06
"4221","paralepto","i.5","1999",0
"4233","parapsyche","i.5","1999",165.21
"4245","pediciaA","i.5","1999",0
"4257","pelto","i.5","1999",2.34
"4269","pgoera","i.5","1999",9.45
"4281","pilaria","i.5","1999",0
"4293","pslimnoph","i.5","1999",0
"4305","pycno","i.5","1999",0
"4317","rhabdom","i.5","1999",0
"4329","rhyacoph","i.5","1999",13.22
"4341","sciara","i.5","1999",0
"4353","serratella","i.5","1999",0
"4365","simulium","i.5","1999",5.14
"4377","soyedina","i.5","1999",0
"4389","stenonema","i.5","1999",0
"4401","sweltsa","i.5","1999",0
"4413","tanypod","i.5","1999",0.38
"4425","tipula","i.5","1999",0
"4437","turbell","i.5","1999",0.22
"4449","wormsp","i.5","1999",5.15
"3826","acari","j.6","1999",2.64
"3838","amphinem","j.6","1999",12.5
"3850","anchytar","j.6","1999",0
"3862","baetis","j.6","1999",0.86
"3874","beloneur","j.6","1999",0
"3886","ceratopog","j.6","1999",1.35
"3898","chironomid","j.6","1999",7.82
"3910","copepod","j.6","1999",0.22
"3922","dicranota","j.6","1999",1.12
"3934","diplosp","j.6","1999",0
"3946","dixa","j.6","1999",0.05
"3958","dolicho","j.6","1999",0
"3970","dolophil","j.6","1999",0
"3982","ectopria","j.6","1999",0.97
"3994","elmid","j.6","1999",0
"4006","empid","j.6","1999",1.51
"4018","epeorus","j.6","1999",0
"4030","fattigia","j.6","1999",0
"4042","hexatomasp","j.6","1999",0
"4054","hydroptila","j.6","1999",0
"4066","isoperla","j.6","1999",0.3
"4078","lanthus","j.6","1999",0
"4090","lepidos","j.6","1999",0
"4102","leuctra","j.6","1999",0.46
"4114","limonia","j.6","1999",0
"4126","lype","j.6","1999",0
"4138","malirekus","j.6","1999",0
"4150","molann","j.6","1999",0
"4162","molophilus","j.6","1999",0
"4174","nematoda","j.6","1999",0.15
"4186","neophylax","j.6","1999",0
"4198","nymphom","j.6","1999",0
"4210","oligo","j.6","1999",0.08
"4222","paralepto","j.6","1999",0
"4234","parapsyche","j.6","1999",139.43
"4246","pediciaA","j.6","1999",0
"4258","pelto","j.6","1999",0
"4270","pgoera","j.6","1999",5.09
"4282","pilaria","j.6","1999",0
"4294","pslimnoph","j.6","1999",0
"4306","pycno","j.6","1999",0
"4318","rhabdom","j.6","1999",0
"4330","rhyacoph","j.6","1999",1.14
"4342","sciara","j.6","1999",0
"4354","serratella","j.6","1999",0
"4366","simulium","j.6","1999",16.24
"4378","soyedina","j.6","1999",0
"4390","stenonema","j.6","1999",0
"4402","sweltsa","j.6","1999",0
"4414","tanypod","j.6","1999",2.18
"4426","tipula","j.6","1999",0
"4438","turbell","j.6","1999",0
"4450","wormsp","j.6","1999",0.41
"3827","acari","k.7","1999",3.8
"3839","amphinem","k.7","1999",11.54
"3851","anchytar","k.7","1999",0
"3863","baetis","k.7","1999",0
"3875","beloneur","k.7","1999",0
"3887","ceratopog","k.7","1999",19.49
"3899","chironomid","k.7","1999",7.1
"3911","copepod","k.7","1999",1.13
"3923","dicranota","k.7","1999",2.03
"3935","diplosp","k.7","1999",0.81
"3947","dixa","k.7","1999",0.19
"3959","dolicho","k.7","1999",0
"3971","dolophil","k.7","1999",0
"3983","ectopria","k.7","1999",0
"3995","elmid","k.7","1999",0
"4007","empid","k.7","1999",1.32
"4019","epeorus","k.7","1999",0
"4031","fattigia","k.7","1999",0
"4043","hexatomasp","k.7","1999",0
"4055","hydroptila","k.7","1999",0
"4067","isoperla","k.7","1999",1.24
"4079","lanthus","k.7","1999",0
"4091","lepidos","k.7","1999",0.06
"4103","leuctra","k.7","1999",0
"4115","limonia","k.7","1999",0
"4127","lype","k.7","1999",0
"4139","malirekus","k.7","1999",0
"4151","molann","k.7","1999",0
"4163","molophilus","k.7","1999",0
"4175","nematoda","k.7","1999",0.3
"4187","neophylax","k.7","1999",0
"4199","nymphom","k.7","1999",0
"4211","oligo","k.7","1999",0.68
"4223","paralepto","k.7","1999",0
"4235","parapsyche","k.7","1999",112.66
"4247","pediciaA","k.7","1999",0
"4259","pelto","k.7","1999",94.65
"4271","pgoera","k.7","1999",0
"4283","pilaria","k.7","1999",0
"4295","pslimnoph","k.7","1999",0
"4307","pycno","k.7","1999",0
"4319","rhabdom","k.7","1999",0
"4331","rhyacoph","k.7","1999",22.02
"4343","sciara","k.7","1999",0
"4355","serratella","k.7","1999",0
"4367","simulium","k.7","1999",4.51
"4379","soyedina","k.7","1999",0
"4391","stenonema","k.7","1999",3.41
"4403","sweltsa","k.7","1999",0
"4415","tanypod","k.7","1999",1.93
"4427","tipula","k.7","1999",0
"4439","turbell","k.7","1999",0
"4451","wormsp","k.7","1999",5.1
"3828","acari","l.8","1999",6.13
"3840","amphinem","l.8","1999",6.41
"3852","anchytar","l.8","1999",0
"3864","baetis","l.8","1999",0.68
"3876","beloneur","l.8","1999",0
"3888","ceratopog","l.8","1999",0
"3900","chironomid","l.8","1999",8.53
"3912","copepod","l.8","1999",0.71
"3924","dicranota","l.8","1999",0
"3936","diplosp","l.8","1999",5.8
"3948","dixa","l.8","1999",0.31
"3960","dolicho","l.8","1999",0
"3972","dolophil","l.8","1999",0
"3984","ectopria","l.8","1999",0
"3996","elmid","l.8","1999",0
"4008","empid","l.8","1999",0
"4020","epeorus","l.8","1999",0
"4032","fattigia","l.8","1999",0
"4044","hexatomasp","l.8","1999",0
"4056","hydroptila","l.8","1999",0
"4068","isoperla","l.8","1999",0.89
"4080","lanthus","l.8","1999",0
"4092","lepidos","l.8","1999",0
"4104","leuctra","l.8","1999",0
"4116","limonia","l.8","1999",0
"4128","lype","l.8","1999",0
"4140","malirekus","l.8","1999",8.21
"4152","molann","l.8","1999",0
"4164","molophilus","l.8","1999",0
"4176","nematoda","l.8","1999",0.07
"4188","neophylax","l.8","1999",0
"4200","nymphom","l.8","1999",0.16
"4212","oligo","l.8","1999",0.01
"4224","paralepto","l.8","1999",0
"4236","parapsyche","l.8","1999",205.09
"4248","pediciaA","l.8","1999",0
"4260","pelto","l.8","1999",2.68
"4272","pgoera","l.8","1999",0.38
"4284","pilaria","l.8","1999",0
"4296","pslimnoph","l.8","1999",0
"4308","pycno","l.8","1999",0
"4320","rhabdom","l.8","1999",0
"4332","rhyacoph","l.8","1999",3.04
"4344","sciara","l.8","1999",0
"4356","serratella","l.8","1999",0.61
"4368","simulium","l.8","1999",0
"4380","soyedina","l.8","1999",0
"4392","stenonema","l.8","1999",0
"4404","sweltsa","l.8","1999",0
"4416","tanypod","l.8","1999",0.02
"4428","tipula","l.8","1999",0
"4440","turbell","l.8","1999",0.33
"4452","wormsp","l.8","1999",0
"4453","acari","a.9","2000",8.07
"4465","amphinem","a.9","2000",60.64
"4477","anchytar","a.9","2000",0
"4489","baetis","a.9","2000",0
"4501","beloneur","a.9","2000",0.47
"4513","ceratopog","a.9","2000",9.37
"4525","chironomid","a.9","2000",14.6
"4537","copepod","a.9","2000",0.61
"4549","dicranota","a.9","2000",1.16
"4561","diplosp","a.9","2000",0
"4573","dixa","a.9","2000",0.07
"4585","dolicho","a.9","2000",0
"4597","dolophil","a.9","2000",0
"4609","ectopria","a.9","2000",1.94
"4621","elmid","a.9","2000",0
"4633","empid","a.9","2000",0
"4645","epeorus","a.9","2000",2.05
"4657","fattigia","a.9","2000",0
"4669","hexatomasp","a.9","2000",1.22
"4681","hydroptila","a.9","2000",0
"4693","isoperla","a.9","2000",0
"4705","lanthus","a.9","2000",0
"4717","lepidos","a.9","2000",0
"4729","leuctra","a.9","2000",0.85
"4741","limonia","a.9","2000",0
"4753","lype","a.9","2000",0.2
"4765","malirekus","a.9","2000",0
"4777","molann","a.9","2000",0
"4789","molophilus","a.9","2000",0
"4801","nematoda","a.9","2000",0.32
"4813","neophylax","a.9","2000",0
"4825","nymphom","a.9","2000",0.08
"4837","oligo","a.9","2000",0.28
"4849","paralepto","a.9","2000",0.23
"4861","parapsyche","a.9","2000",132.02
"4873","pediciaA","a.9","2000",0
"4885","pelto","a.9","2000",10.37
"4897","pgoera","a.9","2000",7.49
"4909","pilaria","a.9","2000",0
"4921","pslimnoph","a.9","2000",0
"4933","pycno","a.9","2000",0
"4945","rhabdom","a.9","2000",0
"4957","rhyacoph","a.9","2000",5.55
"4969","sciara","a.9","2000",0
"4981","serratella","a.9","2000",0.61
"4993","simulium","a.9","2000",0
"5005","soyedina","a.9","2000",0
"5017","stenonema","a.9","2000",0
"5029","sweltsa","a.9","2000",0
"5041","tanypod","a.9","2000",0.07
"5053","tipula","a.9","2000",0
"5065","turbell","a.9","2000",1.61
"5077","wormsp","a.9","2000",0
"4454","acari","b.10","2000",4.33
"4466","amphinem","b.10","2000",14.08
"4478","anchytar","b.10","2000",0
"4490","baetis","b.10","2000",0
"4502","beloneur","b.10","2000",0
"4514","ceratopog","b.10","2000",0.17
"4526","chironomid","b.10","2000",4.24
"4538","copepod","b.10","2000",0.03
"4550","dicranota","b.10","2000",0
"4562","diplosp","b.10","2000",15.43
"4574","dixa","b.10","2000",0
"4586","dolicho","b.10","2000",0
"4598","dolophil","b.10","2000",0
"4610","ectopria","b.10","2000",14.92
"4622","elmid","b.10","2000",0
"4634","empid","b.10","2000",0.18
"4646","epeorus","b.10","2000",0
"4658","fattigia","b.10","2000",0
"4670","hexatomasp","b.10","2000",0
"4682","hydroptila","b.10","2000",2.46
"4694","isoperla","b.10","2000",1.18
"4706","lanthus","b.10","2000",0
"4718","lepidos","b.10","2000",0
"4730","leuctra","b.10","2000",0
"4742","limonia","b.10","2000",0
"4754","lype","b.10","2000",0
"4766","malirekus","b.10","2000",0
"4778","molann","b.10","2000",0
"4790","molophilus","b.10","2000",0
"4802","nematoda","b.10","2000",0.18
"4814","neophylax","b.10","2000",0
"4826","nymphom","b.10","2000",0
"4838","oligo","b.10","2000",0.06
"4850","paralepto","b.10","2000",0
"4862","parapsyche","b.10","2000",83.15
"4874","pediciaA","b.10","2000",0
"4886","pelto","b.10","2000",40.63
"4898","pgoera","b.10","2000",2.9
"4910","pilaria","b.10","2000",0
"4922","pslimnoph","b.10","2000",0
"4934","pycno","b.10","2000",0
"4946","rhabdom","b.10","2000",0
"4958","rhyacoph","b.10","2000",1.52
"4970","sciara","b.10","2000",0
"4982","serratella","b.10","2000",0
"4994","simulium","b.10","2000",3.01
"5006","soyedina","b.10","2000",0
"5018","stenonema","b.10","2000",0
"5030","sweltsa","b.10","2000",0
"5042","tanypod","b.10","2000",0.26
"5054","tipula","b.10","2000",0
"5066","turbell","b.10","2000",0.33
"5078","wormsp","b.10","2000",0.52
"4455","acari","c.11","2000",2.91
"4467","amphinem","c.11","2000",13.33
"4479","anchytar","c.11","2000",0
"4491","baetis","c.11","2000",0
"4503","beloneur","c.11","2000",0
"4515","ceratopog","c.11","2000",1.74
"4527","chironomid","c.11","2000",21.35
"4539","copepod","c.11","2000",0.4
"4551","dicranota","c.11","2000",0.46
"4563","diplosp","c.11","2000",0
"4575","dixa","c.11","2000",0
"4587","dolicho","c.11","2000",0
"4599","dolophil","c.11","2000",0
"4611","ectopria","c.11","2000",59.61
"4623","elmid","c.11","2000",0
"4635","empid","c.11","2000",1.16
"4647","epeorus","c.11","2000",30.33
"4659","fattigia","c.11","2000",0
"4671","hexatomasp","c.11","2000",0
"4683","hydroptila","c.11","2000",0
"4695","isoperla","c.11","2000",5.74
"4707","lanthus","c.11","2000",0
"4719","lepidos","c.11","2000",0
"4731","leuctra","c.11","2000",5.71
"4743","limonia","c.11","2000",0
"4755","lype","c.11","2000",0
"4767","malirekus","c.11","2000",0
"4779","molann","c.11","2000",0
"4791","molophilus","c.11","2000",0
"4803","nematoda","c.11","2000",0.02
"4815","neophylax","c.11","2000",0
"4827","nymphom","c.11","2000",0
"4839","oligo","c.11","2000",0.09
"4851","paralepto","c.11","2000",0
"4863","parapsyche","c.11","2000",105.61
"4875","pediciaA","c.11","2000",0
"4887","pelto","c.11","2000",57.47
"4899","pgoera","c.11","2000",2.57
"4911","pilaria","c.11","2000",0
"4923","pslimnoph","c.11","2000",0
"4935","pycno","c.11","2000",3.33
"4947","rhabdom","c.11","2000",0
"4959","rhyacoph","c.11","2000",2.45
"4971","sciara","c.11","2000",0
"4983","serratella","c.11","2000",9.12
"4995","simulium","c.11","2000",0
"5007","soyedina","c.11","2000",0
"5019","stenonema","c.11","2000",0
"5031","sweltsa","c.11","2000",0
"5043","tanypod","c.11","2000",0.04
"5055","tipula","c.11","2000",0
"5067","turbell","c.11","2000",0
"5079","wormsp","c.11","2000",2.4
"4456","acari","d.12","2000",4.08
"4468","amphinem","d.12","2000",35.15
"4480","anchytar","d.12","2000",0
"4492","baetis","d.12","2000",0
"4504","beloneur","d.12","2000",0
"4516","ceratopog","d.12","2000",3.09
"4528","chironomid","d.12","2000",20.3
"4540","copepod","d.12","2000",0.13
"4552","dicranota","d.12","2000",0.08
"4564","diplosp","d.12","2000",12.88
"4576","dixa","d.12","2000",0
"4588","dolicho","d.12","2000",0
"4600","dolophil","d.12","2000",0
"4612","ectopria","d.12","2000",39.38
"4624","elmid","d.12","2000",0
"4636","empid","d.12","2000",0
"4648","epeorus","d.12","2000",5.37
"4660","fattigia","d.12","2000",0
"4672","hexatomasp","d.12","2000",0
"4684","hydroptila","d.12","2000",4.97
"4696","isoperla","d.12","2000",49.87
"4708","lanthus","d.12","2000",0
"4720","lepidos","d.12","2000",0
"4732","leuctra","d.12","2000",3.72
"4744","limonia","d.12","2000",0
"4756","lype","d.12","2000",0
"4768","malirekus","d.12","2000",0
"4780","molann","d.12","2000",0
"4792","molophilus","d.12","2000",0
"4804","nematoda","d.12","2000",0.01
"4816","neophylax","d.12","2000",0.36
"4828","nymphom","d.12","2000",0
"4840","oligo","d.12","2000",0.04
"4852","paralepto","d.12","2000",12.89
"4864","parapsyche","d.12","2000",228.37
"4876","pediciaA","d.12","2000",0
"4888","pelto","d.12","2000",6.98
"4900","pgoera","d.12","2000",0.38
"4912","pilaria","d.12","2000",0
"4924","pslimnoph","d.12","2000",0
"4936","pycno","d.12","2000",0
"4948","rhabdom","d.12","2000",0
"4960","rhyacoph","d.12","2000",1.66
"4972","sciara","d.12","2000",0
"4984","serratella","d.12","2000",9.16
"4996","simulium","d.12","2000",0
"5008","soyedina","d.12","2000",0
"5020","stenonema","d.12","2000",0
"5032","sweltsa","d.12","2000",0
"5044","tanypod","d.12","2000",0.06
"5056","tipula","d.12","2000",0
"5068","turbell","d.12","2000",1.23
"5080","wormsp","d.12","2000",11.93
"4457","acari","e.1","2000",1.6
"4469","amphinem","e.1","2000",0
"4481","anchytar","e.1","2000",0
"4493","baetis","e.1","2000",0
"4505","beloneur","e.1","2000",0
"4517","ceratopog","e.1","2000",0.08
"4529","chironomid","e.1","2000",7.28
"4541","copepod","e.1","2000",0.21
"4553","dicranota","e.1","2000",0.25
"4565","diplosp","e.1","2000",0.4
"4577","dixa","e.1","2000",0
"4589","dolicho","e.1","2000",0
"4601","dolophil","e.1","2000",0
"4613","ectopria","e.1","2000",3.24
"4625","elmid","e.1","2000",0
"4637","empid","e.1","2000",0.71
"4649","epeorus","e.1","2000",0
"4661","fattigia","e.1","2000",0
"4673","hexatomasp","e.1","2000",0
"4685","hydroptila","e.1","2000",4.97
"4697","isoperla","e.1","2000",5.5
"4709","lanthus","e.1","2000",0
"4721","lepidos","e.1","2000",0
"4733","leuctra","e.1","2000",0
"4745","limonia","e.1","2000",0
"4757","lype","e.1","2000",0
"4769","malirekus","e.1","2000",0
"4781","molann","e.1","2000",0
"4793","molophilus","e.1","2000",0
"4805","nematoda","e.1","2000",0.08
"4817","neophylax","e.1","2000",0
"4829","nymphom","e.1","2000",0
"4841","oligo","e.1","2000",0
"4853","paralepto","e.1","2000",0
"4865","parapsyche","e.1","2000",81.81
"4877","pediciaA","e.1","2000",0
"4889","pelto","e.1","2000",44.52
"4901","pgoera","e.1","2000",2.16
"4913","pilaria","e.1","2000",0
"4925","pslimnoph","e.1","2000",0
"4937","pycno","e.1","2000",3.62
"4949","rhabdom","e.1","2000",0
"4961","rhyacoph","e.1","2000",0
"4973","sciara","e.1","2000",0
"4985","serratella","e.1","2000",41.81
"4997","simulium","e.1","2000",0.13
"5009","soyedina","e.1","2000",0
"5021","stenonema","e.1","2000",0
"5033","sweltsa","e.1","2000",0
"5045","tanypod","e.1","2000",0.12
"5057","tipula","e.1","2000",26.04
"5069","turbell","e.1","2000",0
"5081","wormsp","e.1","2000",0
"4458","acari","f.2","2000",1.02
"4470","amphinem","f.2","2000",84.46
"4482","anchytar","f.2","2000",0
"4494","baetis","f.2","2000",0.08
"4506","beloneur","f.2","2000",0
"4518","ceratopog","f.2","2000",6.53
"4530","chironomid","f.2","2000",15.34
"4542","copepod","f.2","2000",0.18
"4554","dicranota","f.2","2000",3.49
"4566","diplosp","f.2","2000",0
"4578","dixa","f.2","2000",5.12
"4590","dolicho","f.2","2000",0
"4602","dolophil","f.2","2000",0
"4614","ectopria","f.2","2000",0
"4626","elmid","f.2","2000",0
"4638","empid","f.2","2000",0
"4650","epeorus","f.2","2000",9.14
"4662","fattigia","f.2","2000",0
"4674","hexatomasp","f.2","2000",0
"4686","hydroptila","f.2","2000",19.81
"4698","isoperla","f.2","2000",11.69
"4710","lanthus","f.2","2000",0
"4722","lepidos","f.2","2000",0
"4734","leuctra","f.2","2000",0.13
"4746","limonia","f.2","2000",0
"4758","lype","f.2","2000",0
"4770","malirekus","f.2","2000",0
"4782","molann","f.2","2000",0
"4794","molophilus","f.2","2000",0
"4806","nematoda","f.2","2000",0.01
"4818","neophylax","f.2","2000",0
"4830","nymphom","f.2","2000",0
"4842","oligo","f.2","2000",0.18
"4854","paralepto","f.2","2000",0
"4866","parapsyche","f.2","2000",29.67
"4878","pediciaA","f.2","2000",0
"4890","pelto","f.2","2000",100.5
"4902","pgoera","f.2","2000",13.75
"4914","pilaria","f.2","2000",0
"4926","pslimnoph","f.2","2000",0
"4938","pycno","f.2","2000",0
"4950","rhabdom","f.2","2000",0
"4962","rhyacoph","f.2","2000",0
"4974","sciara","f.2","2000",0
"4986","serratella","f.2","2000",100.28
"4998","simulium","f.2","2000",0
"5010","soyedina","f.2","2000",0
"5022","stenonema","f.2","2000",0
"5034","sweltsa","f.2","2000",0
"5046","tanypod","f.2","2000",0.49
"5058","tipula","f.2","2000",0
"5070","turbell","f.2","2000",1.47
"5082","wormsp","f.2","2000",0
"4459","acari","g.3","2000",5.54
"4471","amphinem","g.3","2000",28.59
"4483","anchytar","g.3","2000",0
"4495","baetis","g.3","2000",0.73
"4507","beloneur","g.3","2000",0
"4519","ceratopog","g.3","2000",0.66
"4531","chironomid","g.3","2000",23.15
"4543","copepod","g.3","2000",0.72
"4555","dicranota","g.3","2000",0
"4567","diplosp","g.3","2000",5.8
"4579","dixa","g.3","2000",0.04
"4591","dolicho","g.3","2000",0
"4603","dolophil","g.3","2000",0
"4615","ectopria","g.3","2000",52.4
"4627","elmid","g.3","2000",0
"4639","empid","g.3","2000",2.6
"4651","epeorus","g.3","2000",0
"4663","fattigia","g.3","2000",0
"4675","hexatomasp","g.3","2000",0
"4687","hydroptila","g.3","2000",28.85
"4699","isoperla","g.3","2000",0
"4711","lanthus","g.3","2000",0
"4723","lepidos","g.3","2000",0
"4735","leuctra","g.3","2000",0.09
"4747","limonia","g.3","2000",0
"4759","lype","g.3","2000",0
"4771","malirekus","g.3","2000",0
"4783","molann","g.3","2000",0
"4795","molophilus","g.3","2000",0
"4807","nematoda","g.3","2000",0.26
"4819","neophylax","g.3","2000",0
"4831","nymphom","g.3","2000",0
"4843","oligo","g.3","2000",0.11
"4855","paralepto","g.3","2000",1.38
"4867","parapsyche","g.3","2000",167.02
"4879","pediciaA","g.3","2000",0
"4891","pelto","g.3","2000",10.92
"4903","pgoera","g.3","2000",0
"4915","pilaria","g.3","2000",0
"4927","pslimnoph","g.3","2000",0
"4939","pycno","g.3","2000",0
"4951","rhabdom","g.3","2000",0
"4963","rhyacoph","g.3","2000",32.7
"4975","sciara","g.3","2000",0
"4987","serratella","g.3","2000",57.03
"4999","simulium","g.3","2000",2.56
"5011","soyedina","g.3","2000",0
"5023","stenonema","g.3","2000",0
"5035","sweltsa","g.3","2000",0
"5047","tanypod","g.3","2000",0.19
"5059","tipula","g.3","2000",0
"5071","turbell","g.3","2000",0
"5083","wormsp","g.3","2000",4.61
"4460","acari","h.4","2000",7.3
"4472","amphinem","h.4","2000",20.09
"4484","anchytar","h.4","2000",0
"4496","baetis","h.4","2000",4.45
"4508","beloneur","h.4","2000",0
"4520","ceratopog","h.4","2000",7.05
"4532","chironomid","h.4","2000",53.06
"4544","copepod","h.4","2000",0.37
"4556","dicranota","h.4","2000",3.7
"4568","diplosp","h.4","2000",0
"4580","dixa","h.4","2000",0
"4592","dolicho","h.4","2000",0
"4604","dolophil","h.4","2000",0
"4616","ectopria","h.4","2000",0
"4628","elmid","h.4","2000",0
"4640","empid","h.4","2000",3.69
"4652","epeorus","h.4","2000",17.12
"4664","fattigia","h.4","2000",0
"4676","hexatomasp","h.4","2000",0
"4688","hydroptila","h.4","2000",0
"4700","isoperla","h.4","2000",0
"4712","lanthus","h.4","2000",0
"4724","lepidos","h.4","2000",0
"4736","leuctra","h.4","2000",0
"4748","limonia","h.4","2000",0
"4760","lype","h.4","2000",0
"4772","malirekus","h.4","2000",0
"4784","molann","h.4","2000",0
"4796","molophilus","h.4","2000",0
"4808","nematoda","h.4","2000",0.66
"4820","neophylax","h.4","2000",0
"4832","nymphom","h.4","2000",0
"4844","oligo","h.4","2000",0.08
"4856","paralepto","h.4","2000",0
"4868","parapsyche","h.4","2000",65.15
"4880","pediciaA","h.4","2000",0
"4892","pelto","h.4","2000",51.78
"4904","pgoera","h.4","2000",0.06
"4916","pilaria","h.4","2000",0
"4928","pslimnoph","h.4","2000",0
"4940","pycno","h.4","2000",0
"4952","rhabdom","h.4","2000",0
"4964","rhyacoph","h.4","2000",0.62
"4976","sciara","h.4","2000",0
"4988","serratella","h.4","2000",32.33
"5000","simulium","h.4","2000",15.58
"5012","soyedina","h.4","2000",0
"5024","stenonema","h.4","2000",0
"5036","sweltsa","h.4","2000",0
"5048","tanypod","h.4","2000",0.81
"5060","tipula","h.4","2000",82.11
"5072","turbell","h.4","2000",1.52
"5084","wormsp","h.4","2000",0
"4461","acari","i.5","2000",6.97
"4473","amphinem","i.5","2000",19.1
"4485","anchytar","i.5","2000",0
"4497","baetis","i.5","2000",6.96
"4509","beloneur","i.5","2000",0
"4521","ceratopog","i.5","2000",0
"4533","chironomid","i.5","2000",41.11
"4545","copepod","i.5","2000",1.88
"4557","dicranota","i.5","2000",0
"4569","diplosp","i.5","2000",0
"4581","dixa","i.5","2000",0
"4593","dolicho","i.5","2000",0
"4605","dolophil","i.5","2000",0
"4617","ectopria","i.5","2000",10.64
"4629","elmid","i.5","2000",0
"4641","empid","i.5","2000",20.68
"4653","epeorus","i.5","2000",28.6
"4665","fattigia","i.5","2000",0
"4677","hexatomasp","i.5","2000",0
"4689","hydroptila","i.5","2000",19.81
"4701","isoperla","i.5","2000",0
"4713","lanthus","i.5","2000",0
"4725","lepidos","i.5","2000",0.44
"4737","leuctra","i.5","2000",3.89
"4749","limonia","i.5","2000",0
"4761","lype","i.5","2000",0
"4773","malirekus","i.5","2000",0
"4785","molann","i.5","2000",0
"4797","molophilus","i.5","2000",0
"4809","nematoda","i.5","2000",0.94
